order,proj2_on17,norm2_rel17,proj4_on17,norm4_rel17,proj8_on17,norm8_rel17,proj12_on17,norm12_rel17,proj17_on17,norm17_rel17,incnorm0,incproj0,incnorm1,incproj1,incnorm2,incproj2,incnorm3,incproj3,cos12_17,cos8_12,cos4_8,min_succ_cos,late_rel,mid_rel,early_rel,inc_cos_late,curvature,block_scatter_cv,last5_mean_shift,c17_l1_over_total,c17_max_share,c17_top5_share,c17_negative_share,late_l1_over_total,late_max_share,late_top5_share,late_negative_share,mid_l1_over_total,mid_max_share,mid_top5_share,mid_negative_share,probe_flip_weighted,probe_late_rel_weighted,paired_cos,paired_norm_ratio,jack_max,jack_cv,jack_last5,network_id,rotation_index,split,c17_ratio,reduced_ratio,reference_noise_fraction,aitken_gamma,aitken_r,rule_A_flag,rule_B_flag,rule_C_flag,rule_D_paired_flag
natural,3.217388358003162,3.9006479658175177,2.4788453331424063,3.0230587704867666,1.5772203709338548,1.8329321090597275,0.5223807589893941,0.7401806582959687,1.0,1.0,1.2242587358552308,-0.7385430248607557,1.5657427005084612,-0.9016249622085509,1.6097168176662022,-1.054839611944461,0.7092995762981008,0.4776192410106059,0.7057476484079037,0.48511772013218446,0.9065929212121304,0.48511772013218446,0.7092995762981008,1.6097168176662022,1.5657427005084612,-0.8272648332219735,2.232350525673267,0.32768901278471213,2.3111108417517157,3.6094557216984025,0.05817980997373479,0.248645406202946,0.062404042395623416,3.4753872544730413,0.08219800241445388,0.25458430150336087,0.04644381259260165,2.865760102335956,0.06558919684440892,0.24987306284208413,0.017846879854690363,0.20065410166248196,0.6861654980518709,0.586859841133451,0.20625644090500314,0.4509965023419419,0.41299976204600036,0.7893666678419343,5003,1,development,0.9927562676073483,1.008331319635664,0.12885549131960752,-0.26714310083347775,-0.364522870886935,True,True,True,False
natural,1.5375554669921716,6.683654988051887,1.8165801650620168,3.849134524309186,1.2710448639348866,1.672345699771199,1.13906884195573,1.3472043507660563,1.0,1.0,3.4688891345367385,0.27902469806984503,2.5518612442665725,-0.54553530112713,0.6745126298385679,-0.1319760219791566,0.732681294159699,-0.13906884195573008,0.84550561413198,0.9224918500448492,0.8622368185694591,0.84550561413198,0.732681294159699,0.6745126298385679,2.5518612442665725,0.2659447216813294,0.8537727575725855,0.344430478973828,2.098005433092429,4.047601931008786,0.06584657108796173,0.2720390842046665,0.04007436357121458,3.4474303249635776,0.05942940606302317,0.24513909010623675,0.048454793961913566,4.090966818164064,0.06427716213362748,0.24088695587385706,0.05303533084870221,0.1730459909246469,0.619780755031641,0.3079309678688666,0.4373972596633475,0.6534351054214599,0.40805812176028994,1.1986142571837244,5003,2,development,0.6194322847544863,0.8778113382820291,0.0770413057935575,0.4062309982970255,0.2888792799966574,True,True,True,False
natural,1.6011624885544653,2.596613182010423,1.273464019802737,2.1730954821070663,0.5604981036686845,1.2673723481157486,0.9534045580428638,1.0751794552596787,1.0,1.0,1.7484306393676317,-0.3276984687517284,1.5563266546485577,-0.7129659161340525,1.416799853750492,0.3929064543741794,0.49920110669626083,0.0465954419571362,0.8867399329283094,0.27700444074191893,0.7091961122083027,0.27700444074191893,0.49920110669626083,1.416799853750492,1.5563266546485577,-0.5452579850559371,1.7400605390610167,0.25821759063932176,1.810176583404309,4.813712334230865,0.058635334370671074,0.2094446300611205,0.05274121310356716,4.863896530079964,0.055606045712961814,0.2112620325281926,0.032715409097050646,3.5820017049613493,0.0771290005882634,0.23457534635511787,0.032395364163410205,0.24430249782055855,0.4935696055869108,0.5331076265553852,0.31028819956666703,0.5162397150187049,0.27202301726657613,0.8059578801100266,5004,0,development,0.7019164182977298,0.7584345096305803,0.059433879939990275,-0.16115718085348096,-0.19211844838518186,True,True,False,False
natural,0.4380121327879892,1.957785415865024,0.6032101937724126,1.8636436412448432,0.9761269843827272,1.5851558735338858,0.9647817637622754,1.0271061464345286,1.0,1.0,2.5404706856869037,0.16519806098442338,1.4678149698246654,0.3729167906103145,1.1742616134446595,-0.011345220620451813,0.35409533817749766,0.03521823623772475,0.9393204072542994,0.6721775272893521,0.6484751390010184,0.11677036425445864,0.35409533817749766,1.1742616134446595,1.4678149698246654,0.0675700495484961,1.2033630025989088,0.28346562026352806,1.5222018738518683,4.691040164033632,0.04734388267176285,0.1919596736929197,0.022442037065813023,4.931625011970634,0.06274445144737344,0.23021185990545734,0.10197523779558654,4.949694621303976,0.04650107987594441,0.20776220891579303,0.05537563342511734,0.28377435785540034,0.40258430959254926,0.04751536204011639,0.22793903740011517,0.5496291840147892,0.329618510699891,0.9647449127713572,5004,1,development,1.3752838459278838,1.1508761381892636,0.16380366630149454,0.0207993599852936,0.020375561349875115,True,False,False,False
natural,0.2952724193559023,2.473925818175044,1.3680293961855545,1.7677238234491335,1.472268576083854,1.8326823190071844,1.2268725898030506,1.5048954807899375,1.0,1.0,3.2346702577497948,1.0727569768296519,0.889509425967425,0.10423917989829957,0.8175576103012626,-0.24539598628080317,0.900536078397682,-0.22687258980305064,0.8152543518564163,0.8983036289439652,0.8785360997371339,-0.13924932580673574,0.900536078397682,0.8175576103012626,0.889509425967425,-0.044264325100722306,1.2427968535045986,0.20436682418296168,3.2896711346079943,4.6575344080597345,0.046442627455226454,0.1898184811701532,0.045754316235994956,3.389765301470982,0.0550218864933352,0.2457985398238862,0.042718020767221386,5.140367406319513,0.06048169943084711,0.20672518354835634,0.0292699016898195,0.23154631104237877,0.7481734611541889,-0.09297723027992391,0.37529369311614763,0.3175394244664832,0.2359874153145719,1.0171037225415442,5004,2,development,1.0285530801767135,1.154664730152254,0.18921018817631416,-0.046490235172666296,-0.04875695759768646,False,False,False,True
natural,0.7721320532853672,2.1606717781827345,1.2262153985053839,1.594613773161837,1.1573926845612514,1.2898969296183267,1.172459646789485,1.237986561318118,1.0,1.0,1.6970030768201096,0.45408334522001653,0.9193559200575481,-0.06882271394413225,0.38616090561565236,0.01506696222823356,0.43323369262476374,-0.17245964678948505,0.9470697691105269,0.9541524687943684,0.8171112941393629,0.6285815420593818,0.43323369262476374,0.38616090561565236,0.9193559200575481,0.03657260898534514,0.5697145206031653,0.20481609816717541,1.8008540743510049,4.650359210643942,0.06706635600993417,0.187996995129249,0.07542234302008734,4.929722481676654,0.04332812616380699,0.1933709693795867,0.1022878997321331,5.328286818025137,0.0558285201184748,0.21756888785548206,0.07145915758737405,0.1849604489427917,0.4500814515994247,-0.09295095730920605,0.2570927626150541,0.27201664208978815,0.2617535194815581,0.7623248871309372,5005,0,development,1.8701276188981741,1.2210535405922083,0.14497436621502832,0.04278634599810136,0.04103078848539053,True,False,False,True
natural,1.5713465219091958,3.261666199981455,1.9349775242788199,2.8190778242165373,1.5323977363011492,2.2492322594760914,1.1529233026403871,1.305848911567843,1.0,1.0,2.451314117492628,0.3636310023696241,2.8918286930200074,-0.40257978797767074,1.3571441657413876,-0.379474433660762,0.6319768781863352,-0.1529233026403873,0.8828918050374996,0.837960996954397,0.36616839085409,0.36616839085409,0.6319768781863352,1.3571441657413876,2.8918286930200074,0.43898187305219005,1.219926160827138,0.19038376694044767,2.3333230274113173,5.909068731149249,0.04803841160315958,0.18162256274868452,0.09533087851212194,5.669646250686973,0.047281585964726834,0.17697220472773287,0.11257565905186574,4.043680250363006,0.08065714056133433,0.22116193905628279,0.09565101827476898,0.22801985268523478,0.6203308276147115,0.24512113256115983,0.3672323311011213,0.49242150723739825,0.24498803611959707,0.9468106943452971,5005,1,development,0.9453555303670808,0.9003443727816716,0.19714644198579961,0.2569434354965308,0.20441925089097612,False,False,False,False
natural,3.058454015761109,3.366993537413807,2.1248494371627977,2.3114711289387295,1.4196050114453354,1.5633278179111458,1.0602582958805584,1.1094354156156137,1.0,1.0,1.45425371917243,-0.9336045785983114,1.0378950585274407,-0.7052444257174624,0.6079724566862759,-0.35934671556477693,0.33216012653699484,-0.06025829588055844,0.9556737426596689,0.9528335060464828,0.9283941797936932,0.9283941797936932,0.33216012653699484,0.6079724566862759,1.0378950585274407,0.30905314581980625,0.595934452885786,0.2066403285244887,1.4434796072300715,3.9816951247440078,0.05773482902730029,0.2082615242322618,0.09171203953471725,6.1617072347160855,0.060557477769344684,0.2090096920343905,0.08740943803471868,5.520932559182894,0.04865597543142688,0.17835935282439985,0.042693747747521264,0.16249617533987865,0.5248137957227638,0.8723547521491203,0.29092760024847586,0.2961773416289299,0.2723330098197393,1.4274272142104425,5005,2,development,0.7758765864417567,1.2089906569860298,0.11411152830765119,0.20314983676919968,0.16884832675098466,False,False,False,False
natural,4.098366670039915,4.588608462530914,2.866048142600267,3.233177771880422,1.7291978637057899,1.8545140724975802,1.3752078112698545,1.4224898130886612,1.0,1.0,1.7559387521223007,-1.2323185274396473,1.5703834426634182,-1.1368502788944765,0.6460746939749761,-0.3539900524359355,0.5225530076473636,-0.3752078112698546,0.9667610963651522,0.9562613429365391,0.9528524813926862,0.9528524813926862,0.5225530076473636,0.6460746939749761,1.5703834426634182,0.4300139890122095,0.6325516534737294,0.18558446550593732,1.5837392754911246,4.040686042252154,0.057056363226497264,0.25523906689442594,0.07958774763677763,3.3679940210581782,0.08545613540459861,0.28627348258229834,0.06142274697482086,4.154411105277382,0.054444421169605725,0.20604797021440457,0.05292242116265037,0.12490517852942294,0.4772083853417417,0.8541259475260037,0.4749580121432822,0.3104912442083531,0.2557217742125473,0.9838719028618088,5006,0,development,1.3153156925586478,1.040183250324581,0.2042669490791983,0.5,0.34780050261103984,True,True,True,False
natural,1.059508294420424,3.249477213272484,1.862689260211691,2.597306943238199,1.124894081319456,1.4082096072715602,1.055408305984519,1.2253565397873751,1.0,1.0,2.7116546248283946,0.8031809657912672,1.5765084858523195,-0.7377951788922353,0.6056210304598567,-0.06948577533493693,0.6250456284389575,-0.05540830598451914,0.8613071148807465,0.9034105420612305,0.8535323136099316,0.5895832192976844,0.6250456284389575,0.6056210304598567,1.5765084858523195,-0.031955255847979404,0.8841106293664898,0.23861391142718377,2.17416802940444,4.87303370669463,0.04668689393761839,0.20209767126817524,0.07320576029325644,4.4452935739458965,0.0474788406480446,0.2013261416143759,0.04048219463648345,4.379123508488628,0.08170468322091791,0.2508683061883517,0.05143557610808892,0.20613637082031877,0.5772930338885742,0.548091358125639,0.3656287510811424,0.45849867493612284,0.31495323448679596,0.7428787012812238,5006,1,development,0.8628747749147059,1.1446906897791878,0.06554765138845929,-0.031927218390296525,-0.032980183925022874,False,False,False,False
natural,0.34318463023768986,0.9540112387383298,0.38742165414955615,1.023200934284505,1.3196344347717222,1.3986070158402302,1.312168076330487,1.3523935865426924,1.0,1.0,0.9357390973253034,0.04423702391186632,1.2234740214337563,0.9322127806221657,0.29327552414678665,-0.007466358441234832,0.4523629740162566,-0.31216807633048743,0.9702560625749198,0.9778280971870504,0.5262383337800743,0.5262383337800743,0.4523629740162566,0.29327552414678665,1.2234740214337563,0.09870549645938308,0.514249814229174,0.21768355533172284,1.7201691215565706,3.0696780423348637,0.07857541849637785,0.2914642945256985,0.04718764396844648,3.2678554479854274,0.05950075766587428,0.26693853410056106,0.06661164734586576,4.6749412882094115,0.08095262176250755,0.23925422936247637,0.03711009803671435,0.22431273372271143,0.4831923986865678,-0.04341079207485656,0.1002291729101814,0.19582122525710152,0.25863041512930546,1.0849129712004288,5006,2,development,1.0651294332608365,1.7791732699356082,0.08918549808131811,0.17959073164107958,0.1522483407369842,True,True,True,False
natural,0.6582535801019396,2.6558766707353847,1.0759175530859701,1.3794910793946837,0.44019209515190794,1.9863566146641491,0.5567671075699177,1.1795090576977665,1.0,1.0,2.6027794922785636,0.4176639729840307,1.996642259059566,-0.6357254579340623,1.1265104086644702,0.11657501241800974,1.1303572010878855,0.4432328924300824,0.47203292245728706,0.868108762035827,0.33976612533082323,0.29781106427829085,1.1303572010878855,1.1265104086644702,1.996642259059566,0.5962557006848159,1.0140206089843817,0.23224412045234788,3.555244297714511,4.6777816707441415,0.030515238838745483,0.14270273205246706,0.05882589086957998,3.892482547345906,0.06350386047916945,0.22802051159585457,0.06870091558439367,3.807669092214287,0.06078668693385129,0.23917450761819414,0.09046572833209886,0.2978373934118249,1.133284588295593,-0.027422640294609228,0.22313927122247404,0.5636407627834054,0.3383503958160794,1.1307418445896695,5007,0,development,2.2101153574433297,1.7295337056440916,0.2352114202226949,0.5,0.5982917865426747,True,True,True,False
natural,0.48395995110565715,1.3282340308387184,1.046272310863808,1.3834190797142514,1.337045164896379,1.5364941941606913,1.186710246365368,1.239100393407668,1.0,1.0,1.0854932959988386,0.5623123597581507,0.7172644867767397,0.2907728540325712,0.5828639495000287,-0.15033491853101089,0.4024292387641603,-0.18671024636536834,0.9577192071594609,0.9340061987090553,0.8844954837531277,0.6802047468234727,0.4024292387641603,0.5828639495000287,0.7172644867767397,0.39444752571802577,0.5627035389806901,0.18712795835631066,1.6767232918868273,3.6991270614790372,0.06358696735704848,0.22303340490081605,0.08162232727857549,4.715357481407495,0.05060792881162251,0.18920841051232998,0.07779497125365886,5.113294017146984,0.04790329097728149,0.2136557470179684,0.05247935072649819,0.23518515214133126,0.46478464732891184,0.6187287914110076,0.3050250951105319,0.2699852814050233,0.23971329203380407,1.0057223441782404,5007,1,development,1.0692732464693584,0.8449187302106355,0.14699147829379658,0.37426836257461515,0.2723400849259487,True,False,False,False
natural,1.65494078767525,2.919065318776976,1.432845509698719,1.8886841624990716,1.425893251549058,1.6790478585854984,1.2150403535236687,1.291730949038211,1.0,1.0,1.8179384666131693,-0.22209527797653053,0.802387808056782,-0.006952258149661301,0.7773555355704098,-0.21085289802538923,0.4883524727651329,-0.2150403535236688,0.9406295904176917,0.8952759853947009,0.905417428980132,0.7965593467973516,0.4883524727651329,0.7773555355704098,0.802387808056782,0.16416981909300774,0.8474221641856702,0.22001433190630423,2.2181310956123763,3.9835382397121806,0.044173832741683405,0.18739757818140323,0.08217498093470829,6.163483637239519,0.046731087316619395,0.19376200281083303,0.06827854272357177,4.9455081764688,0.057159437245142504,0.2146573927666592,0.07244135569401197,0.17192234469766013,0.7712761305388091,0.34528229699633445,0.3343867305689866,0.4696417086786941,0.30567156516690336,1.1088048509419288,5007,2,development,1.0242310186123496,1.2285796208442048,0.21364261958499656,0.11499528858748395,0.10313522376687717,False,False,False,False
natural,0.8074300968282063,2.2625532027450537,-0.297631512467131,1.6704736928727941,0.6452647611452039,1.1255418163622308,0.5718251953514871,0.7786768418710721,1.0,1.0,1.479351580166586,-1.1050616092953374,1.8519129013174078,0.9428962736123349,0.6888172436999577,-0.07343956579371677,0.6802111682142041,0.4281748046485129,0.7343549526623342,0.7979573199042629,0.16693685598020103,0.16693685598020103,0.6802111682142041,0.6888172436999577,1.8519129013174078,0.04178760694924464,0.947627563483617,0.2979542793970833,2.262729582881938,4.062269582767697,0.06714756230961128,0.2593066095653712,0.09588703183543668,3.965978169297495,0.05981483971832707,0.2278155133494274,0.04845929400369484,5.28326070492401,0.040600962384013464,0.18630561895637343,0.09254978063927839,0.20512423787577713,0.6478866050887466,0.26993268749729743,0.28043733714706154,0.48279444131579763,0.33197399164863933,0.9541496352881612,5008,0,development,0.7332923984261672,0.7692833747932522,0.16022934369291372,0.04304164873873299,0.041265513022207524,True,True,True,False
natural,1.1458979493244823,2.7245113251516067,1.169530773094698,1.653257166004192,1.0082720227382895,1.2947438931296493,0.7004954471117174,0.881768607169367,1.0,1.0,1.7631048974111825,0.02363282377021586,0.9610730885299852,-0.16125875035640846,0.8887021430355031,-0.3077765756265723,0.6136163152703574,0.2995045528882826,0.7944209415216443,0.7287982144661863,0.8142692968317702,0.7287982144661863,0.6136163152703574,0.8887021430355031,0.9610730885299852,-0.46440328215875043,1.2933735962527577,0.21268181835718783,2.321237419457467,4.36434363767609,0.06127765266616514,0.2522730887745846,0.05518497026433435,4.144206450761942,0.054067075983811295,0.21217671404733313,0.06729878857996566,4.535889395396413,0.05025031239937957,0.20319725420018095,0.07273410324264287,0.2282836940322854,0.5495520068484058,-0.02497489140689965,0.36664668180578636,0.4043577392795327,0.2663975724990353,1.182344683709883,5008,1,development,1.1561132986851756,1.2033662977997093,0.19662959018784185,-0.2427991001463994,-0.3206534754427034,False,False,False,False
natural,-0.5147963434650896,3.760834706313081,0.4012978173902691,2.7652172317448773,0.8129507113436697,1.7059388952549788,0.9268501057911388,1.4538819769544749,1.0,1.0,2.5084773898435397,0.9160941608553588,1.705221889857833,0.41165289395340054,0.6720432566185428,0.11389939444746904,1.1225295503151687,0.0731498942088612,0.6375002376277211,0.921759503766205,0.8107270824279272,0.6375002376277211,1.1225295503151687,0.6720432566185428,1.705221889857833,0.3795202514007032,1.067287856455804,0.21025242526812268,2.9440150386610777,5.102487376483627,0.06726715492934877,0.24728684108808938,0.0642594382143531,4.599710190980766,0.05227689749744107,0.2083458871967693,0.06185653936503595,4.902064310262378,0.04275853220549809,0.1900530915811363,0.05157669029721962,0.22173583557054832,0.9353590397768452,-0.19792457603374708,0.44815214573402956,0.5549561890817005,0.24840342294734236,1.2617473398952148,5008,2,development,1.0131380658943372,1.0119807353148726,0.15389337692025798,0.5,0.6339215414256364,False,False,False,True
